pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_w,q_x,q_y,q_z,wx,wy,wz
6.77017e+06,-15334.5,124172,-141.899,-940.658,7617.07,0.999196,0.0401005,6.18716e-05,-0.000132423,0.00718528,-1.78796e-05,-1.2854e-05
6.77015e+06,-15428.5,124934,-142.769,-940.656,7617.06,0.999181,0.0404597,6.09482e-05,-0.000133121,0.00719459,-1.82088e-05,-1.27515e-05
6.77014e+06,-15522.6,125696,-143.64,-940.654,7617.04,0.999167,0.0408194,6.00081e-05,-0.000133814,0.00720373,-1.85356e-05,-1.26493e-05
6.77012e+06,-15616.7,126458,-144.51,-940.652,7617.03,0.999152,0.0411795,5.90515e-05,-0.000134504,0.0072127,-1.886e-05,-1.25475e-05
6.77011e+06,-15710.7,127219,-145.381,-940.65,7617.01,0.999137,0.0415401,5.80784e-05,-0.000135188,0.0072215,-1.91821e-05,-1.24459e-05
6.77009e+06,-15804.8,127981,-146.251,-940.648,7616.99,0.999122,0.041901,5.7089e-05,-0.000135869,0.00723013,-1.95017e-05,-1.23448e-05
6.77008e+06,-15898.9,128743,-147.121,-940.646,7616.98,0.999107,0.0422624,5.60835e-05,-0.000136545,0.0072386,-1.98189e-05,-1.2244e-05
6.77006e+06,-15992.9,129504,-147.992,-940.644,7616.96,0.999091,0.0426242,5.50619e-05,-0.000137216,0.00724691,-2.01338e-05,-1.21435e-05
6.77005e+06,-16087,130266,-148.862,-940.642,7616.94,0.999076,0.0429865,5.40243e-05,-0.000137884,0.00725506,-2.04462e-05,-1.20434e-05
6.77003e+06,-16181.1,131028,-149.733,-940.64,7616.93,0.99906,0.0433491,5.29709e-05,-0.000138547,0.00726306,-2.07562e-05,-1.19438e-05
6.77002e+06,-16275.1,131789,-150.603,-940.638,7616.91,0.999044,0.0437121,5.19018e-05,-0.000139205,0.0072709,-2.10638e-05,-1.18445e-05
6.77e+06,-16369.2,132551,-151.474,-940.635,7616.89,0.999028,0.0440755,5.08171e-05,-0.00013986,0.00727859,-2.1369e-05,-1.17457e-05
6.76999e+06,-16463.2,133313,-152.344,-940.633,7616.87,0.999012,0.0444392,4.9717e-05,-0.00014051,0.00728612,-2.16717e-05,-1.16472e-05
6.76997e+06,-16557.3,134075,-153.214,-940.631,7616.86,0.998996,0.0448034,4.86015e-05,-0.000141156,0.00729351,-2.19721e-05,-1.15492e-05
6.76996e+06,-16651.4,134836,-154.085,-940.629,7616.84,0.998979,0.0451678,4.74708e-05,-0.000141798,0.00730075,-2.227e-05,-1.14517e-05
6.76994e+06,-16745.4,135598,-154.955,-940.627,7616.82,0.998963,0.0455327,4.6325e-05,-0.000142435,0.00730785,-2.25655e-05,-1.13546e-05
6.76993e+06,-16839.5,136360,-155.826,-940.625,7616.81,0.998946,0.0458979,4.51643e-05,-0.000143069,0.00731481,-2.28585e-05,-1.12579e-05
6.76991e+06,-16933.6,137121,-156.696,-940.623,7616.79,0.998929,0.0462634,4.39886e-05,-0.000143698,0.00732162,-2.31492e-05,-1.11618e-05
6.7699e+06,-17027.6,137883,-157.566,-940.62,7616.77,0.998912,0.0466292,4.27983e-05,-0.000144323,0.0073283,-2.34374e-05,-1.10661e-05
6.76988e+06,-17121.7,138645,-158.437,-940.618,7616.75,0.998895,0.0469954,4.15933e-05,-0.000144944,0.00733483,-2.37232e-05,-1.09709e-05
6.76986e+06,-17215.7,139406,-159.307,-940.616,7616.73,0.998878,0.0473619,4.03739e-05,-0.000145561,0.00734124,-2.40066e-05,-1.08762e-05
6.76985e+06,-17309.8,140168,-160.178,-940.614,7616.72,0.99886,0.0477287,3.91401e-05,-0.000146174,0.00734751,-2.42876e-05,-1.07819e-05
6.76983e+06,-17403.9,140930,-161.048,-940.612,7616.7,0.998843,0.0480958,3.7892e-05,-0.000146782,0.00735365,-2.45662e-05,-1.06882e-05
6.76982e+06,-17497.9,141691,-161.919,-940.609,7616.68,0.998825,0.0484632,3.66298e-05,-0.000147387,0.00735966,-2.48423e-05,-1.0595e-05
6.7698e+06,-17592,142453,-162.789,-940.607,7616.66,0.998807,0.0488309,3.53536e-05,-0.000147988,0.00736554,-2.51161e-05,-1.05023e-05
6.76978e+06,-17686,143215,-163.659,-940.605,7616.64,0.998789,0.0491989,3.40635e-05,-0.000148585,0.0073713,-2.53875e-05,-1.04102e-05
6.76977e+06,-17780.1,143976,-164.53,-940.603,7616.62,0.998771,0.0495672,3.27596e-05,-0.000149178,0.00737693,-2.56565e-05,-1.03186e-05
6.76975e+06,-17874.2,144738,-165.4,-940.6,7616.61,0.998752,0.0499357,3.14421e-05,-0.000149767,0.00738244,-2.59231e-05,-1.02275e-05
6.76973e+06,-17968.2,145500,-166.27,-940.598,7616.59,0.998734,0.0503045,3.01111e-05,-0.000150352,0.00738783,-2.61873e-05,-1.01369e-05
6.76972e+06,-18062.3,146261,-167.141,-940.596,7616.57,0.998715,0.0506735,2.87667e-05,-0.000150933,0.0073931,-2.64492e-05,-1.00469e-05
6.7697e+06,-18156.3,147023,-168.011,-940.593,7616.55,0.998696,0.0510428,2.7409e-05,-0.000151511,0.00739825,-2.67086e-05,-9.95745e-06
6.76968e+06,-18250.4,147785,-168.882,-940.591,7616.53,0.998677,0.0514124,2.60381e-05,-0.000152084,0.00740329,-2.69658e-05,-9.86856e-06
6.76967e+06,-18344.5,148546,-169.752,-940.589,7616.51,0.998658,0.0517822,2.46541e-05,-0.000152654,0.00740821,-2.72205e-05,-9.78022e-06
6.76965e+06,-18438.5,149308,-170.622,-940.586,7616.49,0.998639,0.0521522,2.32573e-05,-0.00015322,0.00741302,-2.7473e-05,-9.69245e-06
6.76963e+06,-18532.6,150070,-171.493,-940.584,7616.47,0.99862,0.0525225,2.18476e-05,-0.000153783,0.00741771,-2.7723e-05,-9.60525e-06
6.76962e+06,-18626.6,150831,-172.363,-940.581,7616.45,0.9986,0.052893,2.04252e-05,-0.000154341,0.0074223,-2.79708e-05,-9.51862e-06
6.7696e+06,-18720.7,151593,-173.234,-940.579,7616.43,0.99858,0.0532637,1.89902e-05,-0.000154896,0.00742678,-2.82162e-05,-9.43257e-06
6.76958e+06,-18814.8,152354,-174.104,-940.577,7616.41,0.998561,0.0536346,1.75428e-05,-0.000155448,0.00743115,-2.84593e-05,-9.3471e-06
6.76956e+06,-18908.8,153116,-174.974,-940.574,7616.39,0.998541,0.0540057,1.60831e-05,-0.000155995,0.00743541,-2.87001e-05,-9.26221e-06
6.76955e+06,-19002.9,153878,-175.845,-940.572,7616.37,0.99852,0.054377,1.46111e-05,-0.000156539,0.00743958,-2.89386e-05,-9.17791e-06
6.76953e+06,-19096.9,154639,-176.715,-940.569,7616.35,0.9985,0.0547486,1.3127e-05,-0.00015708,0.00744363,-2.91749e-05,-9.09421e-06
6.76951e+06,-19191,155401,-177.585,-940.567,7616.33,0.99848,0.0551203,1.16309e-05,-0.000157617,0.00744759,-2.94088e-05,-9.01109e-06
6.76949e+06,-19285,156163,-178.456,-940.564,7616.31,0.998459,0.0554922,1.01229e-05,-0.00015815,0.00745145,-2.96405e-05,-8.92857e-06
6.76947e+06,-19379.1,156924,-179.326,-940.562,7616.29,0.998438,0.0558643,8.60312e-06,-0.00015868,0.00745521,-2.98699e-05,-8.84665e-06
6.76946e+06,-19473.2,157686,-180.196,-940.559,7616.27,0.998417,0.0562365,7.07171e-06,-0.000159207,0.00745887,-3.00971e-05,-8.76532e-06
6.76944e+06,-19567.2,158448,-181.067,-940.557,7616.25,0.998396,0.056609,5.52876e-06,-0.00015973,0.00746244,-3.0322e-05,-8.6846e-06
6.76942e+06,-19661.3,159209,-181.937,-940.554,7616.23,0.998375,0.0569816,3.97438e-06,-0.00016025,0.00746591,-3.05447e-05,-8.60449e-06
6.7694e+06,-19755.3,159971,-182.807,-940.552,7616.21,0.998354,0.0573544,2.40868e-06,-0.000160766,0.00746929,-3.07651e-05,-8.52498e-06
6.76938e+06,-19849.4,160732,-183.678,-940.549,7616.19,0.998332,0.0577273,8.31778e-07,-0.000161279,0.00747257,-3.09834e-05,-8.44608e-06
6.76937e+06,-19943.4,161494,-184.548,-940.547,7616.17,0.998311,0.0581004,-7.56218e-07,-0.000161789,0.00747577,-3.11995e-05,-8.36778e-06
6.76935e+06,-20037.5,162256,-185.418,-940.544,7616.15,0.998289,0.0584736,-2.35519e-06,-0.000162295,0.00747887,-3.14133e-05,-8.2901e-06
6.76933e+06,-20131.5,163017,-186.289,-940.542,7616.13,0.998267,0.058847,-3.96504e-06,-0.000162798,0.00748189,-3.1625e-05,-8.21304e-06
6.76931e+06,-20225.6,163779,-187.159,-940.539,7616.11,0.998245,0.0592205,-5.58566e-06,-0.000163298,0.00748482,-3.18346e-05,-8.13658e-06
6.76929e+06,-20319.6,164540,-188.029,-940.536,7616.09,0.998223,0.0595941,-7.21692e-06,-0.000163795,0.00748767,-3.2042e-05,-8.06074e-06
6.76927e+06,-20413.7,165302,-188.9,-940.534,7616.07,0.9982,0.0599679,-8.85873e-06,-0.000164289,0.00749043,-3.22472e-05,-7.98551e-06
6.76925e+06,-20507.8,166064,-189.77,-940.531,7616.04,0.998178,0.0603418,-1.0511e-05,-0.000164779,0.0074931,-3.24503e-05,-7.9109e-06
6.76923e+06,-20601.8,166825,-190.64,-940.529,7616.02,0.998155,0.0607159,-1.21735e-05,-0.000165266,0.00749569,-3.26513e-05,-7.83691e-06
6.76922e+06,-20695.9,167587,-191.511,-940.526,7616,0.998132,0.06109,-1.38463e-05,-0.00016575,0.00749821,-3.28502e-05,-7.76354e-06
6.7692e+06,-20789.9,168349,-192.381,-940.523,7615.98,0.998109,0.0614643,-1.55292e-05,-0.000166231,0.00750064,-3.30469e-05,-7.69078e-06
6.76918e+06,-20884,169110,-193.251,-940.521,7615.96,0.998086,0.0618387,-1.72222e-05,-0.000166709,0.00750299,-3.32416e-05,-7.61864e-06
6.76916e+06,-20978,169872,-194.122,-940.518,7615.94,0.998063,0.0622131,-1.8925e-05,-0.000167184,0.00750526,-3.34343e-05,-7.54712e-06
6.76914e+06,-21072.1,170633,-194.992,-940.515,7615.91,0.998039,0.0625877,-2.06376e-05,-0.000167656,0.00750746,-3.36248e-05,-7.47622e-06
6.76912e+06,-21166.1,171395,-195.862,-940.512,7615.89,0.998016,0.0629624,-2.23599e-05,-0.000168125,0.00750958,-3.38133e-05,-7.40593e-06
6.7691e+06,-21260.2,172156,-196.733,-940.51,7615.87,0.997992,0.0633372,-2.40918e-05,-0.000168592,0.00751163,-3.39998e-05,-7.33626e-06
6.76908e+06,-21354.2,172918,-197.603,-940.507,7615.85,0.997968,0.0637121,-2.58332e-05,-0.000169055,0.0075136,-3.41843e-05,-7.26721e-06
6.76906e+06,-21448.3,173680,-198.473,-940.504,7615.83,0.997944,0.064087,-2.7584e-05,-0.000169515,0.0075155,-3.43667e-05,-7.19878e-06
6.76904e+06,-21542.3,174441,-199.344,-940.501,7615.8,0.99792,0.0644621,-2.93441e-05,-0.000169973,0.00751733,-3.45472e-05,-7.13097e-06
6.76902e+06,-21636.4,175203,-200.214,-940.499,7615.78,0.997896,0.0648372,-3.11133e-05,-0.000170428,0.00751908,-3.47257e-05,-7.06377e-06
6.769e+06,-21730.4,175964,-201.084,-940.496,7615.76,0.997871,0.0652124,-3.28916e-05,-0.000170879,0.00752077,-3.49021e-05,-6.99719e-06
6.76898e+06,-21824.5,176726,-201.954,-940.493,7615.74,0.997847,0.0655877,-3.46789e-05,-0.000171329,0.00752239,-3.50767e-05,-6.93122e-06
6.76896e+06,-21918.5,177488,-202.825,-940.49,7615.71,0.997822,0.065963,-3.64751e-05,-0.000171775,0.00752393,-3.52493e-05,-6.86587e-06
6.76894e+06,-22012.6,178249,-203.695,-940.487,7615.69,0.997797,0.0663384,-3.82801e-05,-0.000172219,0.00752542,-3.54199e-05,-6.80113e-06
6.76892e+06,-22106.6,179011,-204.565,-940.485,7615.67,0.997772,0.0667139,-4.00938e-05,-0.00017266,0.00752683,-3.55886e-05,-6.737e-06
6.7689e+06,-22200.7,179772,-205.436,-940.482,7615.64,0.997747,0.0670894,-4.1916e-05,-0.000173098,0.00752818,-3.57555e-05,-6.67349e-06
6.76888e+06,-22294.7,180534,-206.306,-940.479,7615.62,0.997722,0.067465,-4.37468e-05,-0.000173534,0.00752947,-3.59204e-05,-6.61058e-06
6.76886e+06,-22388.8,181295,-207.176,-940.476,7615.6,0.997696,0.0678407,-4.55859e-05,-0.000173967,0.00753069,-3.60834e-05,-6.54829e-06
6.76884e+06,-22482.8,182057,-208.046,-940.473,7615.57,0.997671,0.0682163,-4.74333e-05,-0.000174398,0.00753185,-3.62446e-05,-6.4866e-06
6.76881e+06,-22576.9,182818,-208.917,-940.47,7615.55,0.997645,0.0685921,-4.9289e-05,-0.000174826,0.00753294,-3.64039e-05,-6.42552e-06
6.76879e+06,-22670.9,183580,-209.787,-940.467,7615.53,0.997619,0.0689679,-5.11528e-05,-0.000175251,0.00753398,-3.65614e-05,-6.36505e-06
6.76877e+06,-22765,184342,-210.657,-940.464,7615.5,0.997593,0.0693437,-5.30245e-05,-0.000175675,0.00753496,-3.6717e-05,-6.30517e-06
6.76875e+06,-22859,185103,-211.527,-940.461,7615.48,0.997567,0.0697195,-5.49042e-05,-0.000176095,0.00753587,-3.68708e-05,-6.24591e-06
6.76873e+06,-22953,185865,-212.398,-940.458,7615.45,0.99754,0.0700954,-5.67918e-05,-0.000176513,0.00753673,-3.70228e-05,-6.18724e-06
6.76871e+06,-23047.1,186626,-213.268,-940.456,7615.43,0.997514,0.0704714,-5.8687e-05,-0.000176929,0.00753753,-3.7173e-05,-6.12917e-06
6.76869e+06,-23141.1,187388,-214.138,-940.453,7615.41,0.997487,0.0708473,-6.059e-05,-0.000177342,0.00753827,-3.73214e-05,-6.0717e-06
6.76867e+06,-23235.2,188149,-215.008,-940.45,7615.38,0.99746,0.0712233,-6.25004e-05,-0.000177753,0.00753896,-3.74681e-05,-6.01482e-06
6.76864e+06,-23329.2,188911,-215.879,-940.447,7615.36,0.997433,0.0715993,-6.44184e-05,-0.000178162,0.00753959,-3.7613e-05,-5.95854e-06
6.76862e+06,-23423.3,189672,-216.749,-940.444,7615.33,0.997406,0.0719753,-6.63437e-05,-0.000178568,0.00754016,-3.77562e-05,-5.90285e-06
6.7686e+06,-23517.3,190434,-217.619,-940.441,7615.31,0.997379,0.0723514,-6.82764e-05,-0.000178973,0.00754069,-3.78976e-05,-5.84775e-06
6.76858e+06,-23611.4,191195,-218.489,-940.438,7615.28,0.997352,0.0727274,-7.02162e-05,-0.000179374,0.00754116,-3.80374e-05,-5.79324e-06
6.76856e+06,-23705.4,191957,-219.36,-940.435,7615.26,0.997324,0.0731035,-7.21631e-05,-0.000179774,0.00754157,-3.81754e-05,-5.73932e-06
6.76854e+06,-23799.4,192718,-220.23,-940.431,7615.23,0.997297,0.0734795,-7.41171e-05,-0.000180171,0.00754194,-3.83117e-05,-5.68598e-06
6.76851e+06,-23893.5,193480,-221.1,-940.428,7615.21,0.997269,0.0738556,-7.6078e-05,-0.000180567,0.00754225,-3.84464e-05,-5.63322e-06
6.76849e+06,-23987.5,194242,-221.97,-940.425,7615.19,0.997241,0.0742317,-7.80458e-05,-0.00018096,0.00754251,-3.85794e-05,-5.58104e-06
6.76847e+06,-24081.6,195003,-222.841,-940.422,7615.16,0.997213,0.0746078,-8.00203e-05,-0.000181351,0.00754273,-3.87107e-05,-5.52944e-06
6.76845e+06,-24175.6,195765,-223.711,-940.419,7615.13,0.997185,0.0749839,-8.20016e-05,-0.00018174,0.00754289,-3.88404e-05,-5.47841e-06
6.76842e+06,-24269.7,196526,-224.581,-940.416,7615.11,0.997156,0.07536,-8.39894e-05,-0.000182127,0.00754301,-3.89685e-05,-5.42796e-06
6.7684e+06,-24363.7,197288,-225.451,-940.413,7615.08,0.997128,0.075736,-8.59838e-05,-0.000182511,0.00754307,-3.90949e-05,-5.37808e-06
6.76838e+06,-24457.7,198049,-226.321,-940.41,7615.06,0.997099,0.0761121,-8.79846e-05,-0.000182894,0.00754309,-3.92198e-05,-5.32877e-06
6.76836e+06,-24551.8,198811,-227.192,-940.407,7615.03,0.99707,0.0764882,-8.99918e-05,-0.000183275,0.00754307,-3.93431e-05,-5.28002e-06
6.76833e+06,-24645.8,199572,-228.062,-940.403,7615.01,0.997042,0.0768642,-9.20052e-05,-0.000183654,0.007543,-3.94648e-05,-5.23184e-06
6.76831e+06,-24739.9,200334,-228.932,-940.4,7614.98,0.997012,0.0772402,-9.40249e-05,-0.00018403,0.00754288,-3.95849e-05,-5.18421e-06
6.76829e+06,-24833.9,201095,-229.802,-940.397,7614.96,0.996983,0.0776162,-9.60506e-05,-0.000184405,0.00754272,-3.97035e-05,-5.13715e-06
6.76827e+06,-24927.9,201857,-230.672,-940.394,7614.93,0.996954,0.0779922,-9.80824e-05,-0.000184778,0.00754251,-3.98205e-05,-5.09064e-06
6.76824e+06,-25022,202618,-231.543,-940.391,7614.9,0.996924,0.0783682,-0.00010012,-0.000185149,0.00754227,-3.99361e-05,-5.04469e-06
6.76822e+06,-25116,203380,-232.413,-940.387,7614.88,0.996895,0.0787441,-0.000102164,-0.000185519,0.00754197,-4.00501e-05,-4.99929e-06
6.7682e+06,-25210.1,204141,-233.283,-940.384,7614.85,0.996865,0.07912,-0.000104213,-0.000185886,0.00754164,-4.01626e-05,-4.95443e-06
6.76817e+06,-25304.1,204903,-234.153,-940.381,7614.82,0.996835,0.0794959,-0.000106268,-0.000186252,0.00754127,-4.02736e-05,-4.91013e-06
6.76815e+06,-25398.1,205664,-235.023,-940.378,7614.8,0.996805,0.0798718,-0.000108329,-0.000186616,0.00754085,-4.03832e-05,-4.86636e-06
6.76813e+06,-25492.2,206425,-235.894,-940.374,7614.77,0.996775,0.0802476,-0.000110396,-0.000186978,0.00754039,-4.04913e-05,-4.82314e-06
6.7681e+06,-25586.2,207187,-236.764,-940.371,7614.75,0.996745,0.0806234,-0.000112468,-0.000187338,0.0075399,-4.05979e-05,-4.78045e-06
6.76808e+06,-25680.2,207948,-237.634,-940.368,7614.72,0.996714,0.0809991,-0.000114545,-0.000187697,0.00753936,-4.07031e-05,-4.7383e-06
6.76805e+06,-25774.3,208710,-238.504,-940.365,7614.69,0.996684,0.0813748,-0.000116628,-0.000188054,0.00753879,-4.08069e-05,-4.69668e-06
6.76803e+06,-25868.3,209471,-239.374,-940.361,7614.66,0.996653,0.0817505,-0.000118716,-0.000188409,0.00753817,-4.09092e-05,-4.65559e-06
6.76801e+06,-25962.4,210233,-240.244,-940.358,7614.64,0.996622,0.0821261,-0.000120809,-0.000188763,0.00753752,-4.10102e-05,-4.61503e-06
6.76798e+06,-26056.4,210994,-241.115,-940.355,7614.61,0.996591,0.0825017,-0.000122907,-0.000189115,0.00753683,-4.11097e-05,-4.57499e-06
6.76796e+06,-26150.4,211756,-241.985,-940.351,7614.58,0.99656,0.0828772,-0.000125011,-0.000189465,0.00753611,-4.12079e-05,-4.53547e-06
6.76793e+06,-26244.5,212517,-242.855,-940.348,7614.56,0.996528,0.0832527,-0.000127119,-0.000189814,0.00753535,-4.13047e-05,-4.49647e-06
6.76791e+06,-26338.5,213279,-243.725,-940.344,7614.53,0.996497,0.0836282,-0.000129232,-0.000190161,0.00753455,-4.14002e-05,-4.45799e-06
6.76789e+06,-26432.5,214040,-244.595,-940.341,7614.5,0.996465,0.0840035,-0.00013135,-0.000190507,0.00753372,-4.14943e-05,-4.42002e-06
6.76786e+06,-26526.6,214802,-245.465,-940.338,7614.47,0.996434,0.0843789,-0.000133473,-0.000190851,0.00753285,-4.15871e-05,-4.38256e-06
6.76784e+06,-26620.6,215563,-246.336,-940.334,7614.45,0.996402,0.0847541,-0.000135601,-0.000191194,0.00753195,-4.16786e-05,-4.3456e-06
6.76781e+06,-26714.6,216324,-247.206,-940.331,7614.42,0.99637,0.0851293,-0.000137733,-0.000191535,0.00753101,-4.17687e-05,-4.30915e-06
6.76779e+06,-26808.7,217086,-248.076,-940.327,7614.39,0.996338,0.0855045,-0.00013987,-0.000191875,0.00753004,-4.18576e-05,-4.2732e-06
6.76776e+06,-26902.7,217847,-248.946,-940.324,7614.36,0.996305,0.0858796,-0.000142012,-0.000192214,0.00752904,-4.19452e-05,-4.23775e-06
6.76774e+06,-26996.7,218609,-249.816,-940.32,7614.33,0.996273,0.0862546,-0.000144158,-0.000192551,0.00752801,-4.20315e-05,-4.20279e-06
6.76771e+06,-27090.8,219370,-250.686,-940.317,7614.31,0.996241,0.0866296,-0.000146308,-0.000192886,0.00752694,-4.21165e-05,-4.16833e-06
6.76769e+06,-27184.8,220132,-251.556,-940.313,7614.28,0.996208,0.0870045,-0.000148463,-0.000193221,0.00752584,-4.22003e-05,-4.13436e-06
6.76766e+06,-27278.8,220893,-252.426,-940.31,7614.25,0.996175,0.0873793,-0.000150621,-0.000193554,0.00752471,-4.22829e-05,-4.10087e-06
6.76764e+06,-27372.9,221654,-253.297,-940.306,7614.22,0.996142,0.0877541,-0.000152784,-0.000193885,0.00752355,-4.23642e-05,-4.06786e-06
6.76761e+06,-27466.9,222416,-254.167,-940.303,7614.19,0.996109,0.0881288,-0.000154952,-0.000194216,0.00752236,-4.24443e-05,-4.03534e-06
6.76759e+06,-27560.9,223177,-255.037,-940.299,7614.16,0.996076,0.0885034,-0.000157123,-0.000194545,0.00752114,-4.25232e-05,-4.00329e-06
6.76756e+06,-27654.9,223939,-255.907,-940.296,7614.13,0.996042,0.0888779,-0.000159298,-0.000194873,0.00751989,-4.26009e-05,-3.97172e-06
6.76753e+06,-27749,224700,-256.777,-940.292,7614.1,0.996009,0.0892524,-0.000161477,-0.000195199,0.00751861,-4.26774e-05,-3.94062e-06
6.76751e+06,-27843,225462,-257.647,-940.289,7614.08,0.995975,0.0896268,-0.00016366,-0.000195525,0.00751731,-4.27527e-05,-3.90999e-06
6.76748e+06,-27937,226223,-258.517,-940.285,7614.05,0.995942,0.0900011,-0.000165847,-0.000195849,0.00751597,-4.28269e-05,-3.87982e-06
6.76746e+06,-28031.1,226984,-259.387,-940.282,7614.02,0.995908,0.0903753,-0.000168038,-0.000196172,0.00751461,-4.28999e-05,-3.85012e-06
6.76743e+06,-28125.1,227746,-260.257,-940.278,7613.99,0.995874,0.0907495,-0.000170232,-0.000196494,0.00751322,-4.29718e-05,-3.82088e-06
6.7674e+06,-28219.1,228507,-261.127,-940.274,7613.96,0.99584,0.0911236,-0.00017243,-0.000196814,0.0075118,-4.30425e-05,-3.79209e-06
6.76738e+06,-28313.1,229269,-261.998,-940.271,7613.93,0.995805,0.0914975,-0.000174632,-0.000197134,0.00751035,-4.31122e-05,-3.76375e-06
6.76735e+06,-28407.2,230030,-262.868,-940.267,7613.9,0.995771,0.0918714,-0.000176837,-0.000197453,0.00750888,-4.31807e-05,-3.73587e-06
6.76733e+06,-28501.2,230791,-263.738,-940.263,7613.87,0.995736,0.0922453,-0.000179046,-0.00019777,0.00750738,-4.32481e-05,-3.70843e-06
6.7673e+06,-28595.2,231553,-264.608,-940.26,7613.84,0.995702,0.092619,-0.000181258,-0.000198086,0.00750586,-4.33144e-05,-3.68144e-06
6.76727e+06,-28689.2,232314,-265.478,-940.256,7613.81,0.995667,0.0929926,-0.000183473,-0.000198402,0.00750431,-4.33796e-05,-3.65489e-06
6.76725e+06,-28783.3,233075,-266.348,-940.252,7613.78,0.995632,0.0933662,-0.000185692,-0.000198716,0.00750274,-4.34438e-05,-3.62878e-06
6.76722e+06,-28877.3,233837,-267.218,-940.249,7613.75,0.995597,0.0937396,-0.000187914,-0.000199029,0.00750114,-4.35069e-05,-3.60311e-06
6.76719e+06,-28971.3,234598,-268.088,-940.245,7613.72,0.995561,0.094113,-0.000190139,-0.000199342,0.00749952,-4.3569e-05,-3.57786e-06
6.76717e+06,-29065.3,235360,-268.958,-940.241,7613.69,0.995526,0.0944862,-0.000192367,-0.000199653,0.00749787,-4.363e-05,-3.55305e-06
6.76714e+06,-29159.4,236121,-269.828,-940.237,7613.66,0.995491,0.0948594,-0.000194598,-0.000199963,0.0074962,-4.369e-05,-3.52866e-06
6.76711e+06,-29253.4,236882,-270.698,-940.234,7613.63,0.995455,0.0952325,-0.000196833,-0.000200273,0.00749451,-4.37489e-05,-3.5047e-06
6.76708e+06,-29347.4,237644,-271.568,-940.23,7613.6,0.995419,0.0956054,-0.00019907,-0.000200581,0.00749279,-4.38069e-05,-3.48116e-06
6.76706e+06,-29441.4,238405,-272.438,-940.226,7613.57,0.995383,0.0959783,-0.00020131,-0.000200889,0.00749105,-4.38638e-05,-3.45803e-06
6.76703e+06,-29535.5,239166,-273.308,-940.222,7613.54,0.995347,0.0963511,-0.000203553,-0.000201196,0.00748929,-4.39198e-05,-3.43532e-06
6.767e+06,-29629.5,239928,-274.178,-940.218,7613.51,0.995311,0.0967238,-0.000205799,-0.000201502,0.0074875,-4.39748e-05,-3.41303e-06
6.76698e+06,-29723.5,240689,-275.048,-940.215,7613.47,0.995275,0.0970963,-0.000208048,-0.000201807,0.0074857,-4.40288e-05,-3.39114e-06
6.76695e+06,-29817.5,241450,-275.918,-940.211,7613.44,0.995239,0.0974688,-0.0002103,-0.000202111,0.00748387,-4.40818e-05,-3.36965e-06
6.76692e+06,-29911.5,242212,-276.788,-940.207,7613.41,0.995202,0.0978411,-0.000212554,-0.000202414,0.00748202,-4.41339e-05,-3.34857e-06
6.76689e+06,-30005.6,242973,-277.658,-940.203,7613.38,0.995165,0.0982134,-0.000214811,-0.000202717,0.00748015,-4.4185e-05,-3.32789e-06
6.76686e+06,-30099.6,243734,-278.528,-940.199,7613.35,0.995129,0.0985855,-0.00021707,-0.000203019,0.00747826,-4.42352e-05,-3.30761e-06
6.76684e+06,-30193.6,244496,-279.398,-940.195,7613.32,0.995092,0.0989576,-0.000219332,-0.00020332,0.00747635,-4.42845e-05,-3.28772e-06
6.76681e+06,-30287.6,245257,-280.268,-940.192,7613.29,0.995055,0.0993295,-0.000221596,-0.00020362,0.00747442,-4.43329e-05,-3.26822e-06
6.76678e+06,-30381.6,246018,-281.138,-940.188,7613.25,0.995017,0.0997013,-0.000223863,-0.00020392,0.00747247,-4.43803e-05,-3.24911e-06
6.76675e+06,-30475.7,246780,-282.008,-940.184,7613.22,0.99498,0.100073,-0.000226132,-0.000204219,0.0074705,-4.44268e-05,-3.23039e-06
6.76672e+06,-30569.7,247541,-282.878,-940.18,7613.19,0.994943,0.100445,-0.000228403,-0.000204517,0.00746852,-4.44725e-05,-3.21205e-06
6.7667e+06,-30663.7,248302,-283.748,-940.176,7613.16,0.994905,0.100816,-0.000230677,-0.000204814,0.00746651,-4.45173e-05,-3.19409e-06
6.76667e+06,-30757.7,249064,-284.618,-940.172,7613.13,0.994867,0.101187,-0.000232953,-0.000205111,0.00746448,-4.45612e-05,-3.1765e-06
6.76664e+06,-30851.7,249825,-285.488,-940.168,7613.1,0.994829,0.101559,-0.000235231,-0.000205407,0.00746244,-4.46042e-05,-3.15929e-06
6.76661e+06,-30945.8,250586,-286.358,-940.164,7613.06,0.994792,0.10193,-0.000237512,-0.000205703,0.00746038,-4.46464e-05,-3.14245e-06
6.76658e+06,-31039.8,251348,-287.228,-940.16,7613.03,0.994753,0.102301,-0.000239794,-0.000205998,0.0074583,-4.46877e-05,-3.12598e-06
6.76655e+06,-31133.8,252109,-288.098,-940.156,7613,0.994715,0.102672,-0.000242079,-0.000206292,0.0074562,-4.47282e-05,-3.10987e-06
6.76652e+06,-31227.8,252870,-288.968,-940.152,7612.97,0.994677,0.103043,-0.000244365,-0.000206586,0.00745408,-4.47678e-05,-3.09413e-06
6.7665e+06,-31321.8,253632,-289.838,-940.148,7612.93,0.994638,0.103413,-0.000246654,-0.000206879,0.00745195,-4.48066e-05,-3.07875e-06
