a,e,i,RAAN,argp,nu
6.77813e+06,0.00100219,1.69367,0,0.0697671,6.26205
6.77813e+06,0.00100218,1.69367,1.49012e-08,0.0699291,6.262
6.77813e+06,0.00100217,1.69367,1.49012e-08,0.0700912,6.26195
6.77813e+06,0.00100216,1.69367,0,0.0702533,6.26191
6.77813e+06,0.00100215,1.69367,1.49012e-08,0.0704153,6.26186
6.77813e+06,0.00100214,1.69367,1.49012e-08,0.0705774,6.26181
6.77813e+06,0.00100213,1.69367,1.49012e-08,0.0707395,6.26176
6.77813e+06,0.00100212,1.69367,0,0.0709015,6.26171
6.77813e+06,0.00100211,1.69367,1.49012e-08,0.0710636,6.26166
6.77813e+06,0.0010021,1.69367,1.49012e-08,0.0712256,6.26161
6.77813e+06,0.00100209,1.69367,1.49012e-08,0.0713877,6.26156
6.77813e+06,0.00100208,1.69367,1.49012e-08,0.0715497,6.26152
6.77813e+06,0.00100208,1.69367,1.49012e-08,0.0717118,6.26147
6.77813e+06,0.00100207,1.69367,1.49012e-08,0.0718738,6.26142
6.77813e+06,0.00100206,1.69367,1.49012e-08,0.0720358,6.26137
6.77813e+06,0.00100205,1.69367,1.49012e-08,0.0721979,6.26132
6.77813e+06,0.00100204,1.69367,0,0.0723599,6.26127
6.77813e+06,0.00100203,1.69367,1.49012e-08,0.072522,6.26122
6.77813e+06,0.00100202,1.69367,1.49012e-08,0.072684,6.26118
6.77813e+06,0.00100201,1.69367,0,0.072846,6.26113
6.77813e+06,0.001002,1.69367,1.49012e-08,0.0730081,6.26108
6.77813e+06,0.00100199,1.69367,0,0.0731701,6.26103
6.77813e+06,0.00100198,1.69367,1.49012e-08,0.0733321,6.26098
6.77813e+06,0.00100197,1.69367,1.49012e-08,0.0734941,6.26093
6.77813e+06,0.00100196,1.69367,1.49012e-08,0.0736562,6.26088
6.77813e+06,0.00100194,1.69367,0,0.0738182,6.26083
6.77813e+06,0.00100193,1.69367,1.49012e-08,0.0739802,6.26079
6.77813e+06,0.00100192,1.69367,1.49012e-08,0.0741422,6.26074
6.77813e+06,0.00100191,1.69367,1.49012e-08,0.0743042,6.26069
6.77813e+06,0.0010019,1.69367,1.49012e-08,0.0744663,6.26064
6.77813e+06,0.00100189,1.69367,1.49012e-08,0.0746283,6.26059
6.77813e+06,0.00100188,1.69367,1.49012e-08,0.0747903,6.26054
6.77813e+06,0.00100187,1.69367,1.49012e-08,0.0749523,6.26049
6.77813e+06,0.00100186,1.69367,1.49012e-08,0.0751143,6.26045
6.77813e+06,0.00100185,1.69367,0,0.0752763,6.2604
6.77813e+06,0.00100184,1.69367,1.49012e-08,0.0754383,6.26035
6.77813e+06,0.00100183,1.69367,1.49012e-08,0.0756003,6.2603
6.77813e+06,0.00100182,1.69367,1.49012e-08,0.0757623,6.26025
6.77813e+06,0.0010018,1.69367,1.49012e-08,0.0759243,6.2602
6.77813e+06,0.00100179,1.69367,1.49012e-08,0.0760863,6.26015
6.77813e+06,0.00100178,1.69367,1.49012e-08,0.0762483,6.2601
6.77813e+06,0.00100177,1.69367,2.58096e-08,0.0764103,6.26006
6.77813e+06,0.00100176,1.69367,1.49012e-08,0.0765723,6.26001
6.77813e+06,0.00100175,1.69367,1.49012e-08,0.0767343,6.25996
6.77813e+06,0.00100174,1.69367,1.49012e-08,0.0768963,6.25991
6.77813e+06,0.00100172,1.69367,1.49012e-08,0.0770583,6.25986
6.77813e+06,0.00100171,1.69367,1.49012e-08,0.0772203,6.25981
6.77813e+06,0.0010017,1.69367,1.49012e-08,0.0773822,6.25976
6.77813e+06,0.00100169,1.69367,1.49012e-08,0.0775442,6.25972
6.77813e+06,0.00100168,1.69367,1.49012e-08,0.0777062,6.25967
6.77813e+06,0.00100166,1.69367,1.49012e-08,0.0778682,6.25962
6.77813e+06,0.00100165,1.69367,1.49012e-08,0.0780302,6.25957
6.77813e+06,0.00100164,1.69367,1.49012e-08,0.0781921,6.25952
6.77813e+06,0.00100163,1.69367,1.49012e-08,0.0783541,6.25947
6.77813e+06,0.00100162,1.69367,1.49012e-08,0.0785161,6.25942
6.77813e+06,0.0010016,1.69367,1.49012e-08,0.0786781,6.25938
6.77813e+06,0.00100159,1.69367,1.49012e-08,0.07884,6.25933
6.77813e+06,0.00100158,1.69367,1.49012e-08,0.079002,6.25928
6.77813e+06,0.00100157,1.69367,1.49012e-08,0.079164,6.25923
6.77813e+06,0.00100155,1.69367,1.49012e-08,0.0793259,6.25918
6.77813e+06,0.00100154,1.69367,1.49012e-08,0.0794879,6.25913
6.77813e+06,0.00100153,1.69367,2.58096e-08,0.0796498,6.25908
6.77813e+06,0.00100151,1.69367,1.49012e-08,0.0798118,6.25904
6.77813e+06,0.0010015,1.69367,1.49012e-08,0.0799738,6.25899
6.77812e+06,0.00100149,1.69367,1.49012e-08,0.0801357,6.25894
6.77812e+06,0.00100148,1.69367,1.49012e-08,0.0802977,6.25889
6.77812e+06,0.00100146,1.69367,1.49012e-08,0.0804596,6.25884
6.77812e+06,0.00100145,1.69367,2.58096e-08,0.0806216,6.25879
6.77812e+06,0.00100144,1.69367,1.49012e-08,0.0807835,6.25874
6.77812e+06,0.00100142,1.69367,1.49012e-08,0.0809455,6.2587
6.77812e+06,0.00100141,1.69367,1.49012e-08,0.0811074,6.25865
6.77812e+06,0.0010014,1.69367,1.49012e-08,0.0812694,6.2586
6.77812e+06,0.00100138,1.69367,1.49012e-08,0.0814313,6.25855
6.77812e+06,0.00100137,1.69367,2.58096e-08,0.0815932,6.2585
6.77812e+06,0.00100136,1.69367,1.49012e-08,0.0817552,6.25845
6.77812e+06,0.00100134,1.69367,1.49012e-08,0.0819171,6.2584
6.77812e+06,0.00100133,1.69367,2.58096e-08,0.0820791,6.25836
6.77812e+06,0.00100131,1.69367,2.58096e-08,0.082241,6.25831
6.77812e+06,0.0010013,1.69367,2.58096e-08,0.0824029,6.25826
6.77812e+06,0.00100129,1.69367,2.58096e-08,0.0825649,6.25821
6.77812e+06,0.00100127,1.69367,2.58096e-08,0.0827268,6.25816
6.77812e+06,0.00100126,1.69367,2.58096e-08,0.0828887,6.25811
6.77812e+06,0.00100125,1.69367,2.58096e-08,0.0830506,6.25806
6.77812e+06,0.00100123,1.69367,2.58096e-08,0.0832126,6.25802
6.77812e+06,0.00100122,1.69367,2.58096e-08,0.0833745,6.25797
6.77812e+06,0.0010012,1.69367,2.58096e-08,0.0835364,6.25792
6.77812e+06,0.00100119,1.69367,2.58096e-08,0.0836983,6.25787
6.77812e+06,0.00100117,1.69367,2.58096e-08,0.0838603,6.25782
6.77812e+06,0.00100116,1.69367,2.58096e-08,0.0840222,6.25777
6.77812e+06,0.00100114,1.69367,2.58096e-08,0.0841841,6.25772
6.77812e+06,0.00100113,1.69367,2.58096e-08,0.084346,6.25768
6.77812e+06,0.00100112,1.69367,2.58096e-08,0.0845079,6.25763
6.77812e+06,0.0010011,1.69367,2.58096e-08,0.0846698,6.25758
6.77812e+06,0.00100109,1.69367,2.58096e-08,0.0848318,6.25753
6.77812e+06,0.00100107,1.69367,2.58096e-08,0.0849937,6.25748
6.77812e+06,0.00100106,1.69367,2.58096e-08,0.0851556,6.25743
6.77812e+06,0.00100104,1.69367,2.58096e-08,0.0853175,6.25738
6.77812e+06,0.00100103,1.69367,2.58096e-08,0.0854794,6.25734
6.77812e+06,0.00100101,1.69367,2.58096e-08,0.0856413,6.25729
6.77812e+06,0.001001,1.69367,2.58096e-08,0.0858032,6.25724
6.77812e+06,0.00100098,1.69367,2.58096e-08,0.0859651,6.25719
6.77812e+06,0.00100096,1.69367,2.58096e-08,0.086127,6.25714
6.77812e+06,0.00100095,1.69367,2.58096e-08,0.0862889,6.25709
6.77812e+06,0.00100093,1.69367,2.58096e-08,0.0864508,6.25704
6.77812e+06,0.00100092,1.69367,2.58096e-08,0.0866127,6.257
6.77812e+06,0.0010009,1.69367,2.58096e-08,0.0867746,6.25695
6.77812e+06,0.00100089,1.69367,2.58096e-08,0.0869365,6.2569
6.77812e+06,0.00100087,1.69367,2.98023e-08,0.0870984,6.25685
6.77812e+06,0.00100086,1.69367,2.58096e-08,0.0872602,6.2568
6.77812e+06,0.00100084,1.69367,2.58096e-08,0.0874221,6.25675
6.77812e+06,0.00100082,1.69367,2.98023e-08,0.087584,6.2567
6.77812e+06,0.00100081,1.69367,2.98023e-08,0.0877459,6.25666
6.77812e+06,0.00100079,1.69367,2.98023e-08,0.0879078,6.25661
6.77812e+06,0.00100078,1.69367,2.98023e-08,0.0880697,6.25656
6.77812e+06,0.00100076,1.69367,2.58096e-08,0.0882315,6.25651
6.77812e+06,0.00100074,1.69367,2.98023e-08,0.0883934,6.25646
6.77812e+06,0.00100073,1.69367,2.98023e-08,0.0885553,6.25641
6.77812e+06,0.00100071,1.69367,2.98023e-08,0.0887172,6.25636
6.77812e+06,0.00100069,1.69367,2.58096e-08,0.0888791,6.25632
6.77812e+06,0.00100068,1.69367,2.58096e-08,0.0890409,6.25627
6.77812e+06,0.00100066,1.69367,2.98023e-08,0.0892028,6.25622
6.77812e+06,0.00100064,1.69367,2.98023e-08,0.0893647,6.25617
6.77812e+06,0.00100063,1.69367,2.58096e-08,0.0895265,6.25612
6.77812e+06,0.00100061,1.69367,2.98023e-08,0.0896884,6.25607
6.77812e+06,0.00100059,1.69367,2.98023e-08,0.0898503,6.25603
6.77812e+06,0.00100058,1.69367,2.98023e-08,0.0900122,6.25598
6.77812e+06,0.00100056,1.69367,2.98023e-08,0.090174,6.25593
6.77812e+06,0.00100054,1.69367,2.58096e-08,0.0903359,6.25588
6.77812e+06,0.00100053,1.69367,2.98023e-08,0.0904977,6.25583
6.77812e+06,0.00100051,1.69367,2.98023e-08,0.0906596,6.25578
6.77812e+06,0.00100049,1.69367,2.98023e-08,0.0908215,6.25573
6.77812e+06,0.00100048,1.69367,2.98023e-08,0.0909833,6.25569
6.77812e+06,0.00100046,1.69367,3.332e-08,0.0911452,6.25564
6.77812e+06,0.00100044,1.69367,3.332e-08,0.091307,6.25559
6.77812e+06,0.00100042,1.69367,2.98023e-08,0.0914689,6.25554
6.77812e+06,0.00100041,1.69367,3.332e-08,0.0916307,6.25549
6.77812e+06,0.00100039,1.69367,3.332e-08,0.0917926,6.25544
6.77812e+06,0.00100037,1.69367,2.98023e-08,0.0919544,6.25539
6.77812e+06,0.00100035,1.69367,2.98023e-08,0.0921163,6.25535
6.77812e+06,0.00100033,1.69367,2.98023e-08,0.0922781,6.2553
6.77812e+06,0.00100032,1.69367,3.332e-08,0.09244,6.25525
6.77812e+06,0.0010003,1.69367,2.98023e-08,0.0926018,6.2552
6.77812e+06,0.00100028,1.69367,2.98023e-08,0.0927637,6.25515
6.77812e+06,0.00100026,1.69367,2.98023e-08,0.0929255,6.2551
6.77812e+06,0.00100024,1.69367,3.332e-08,0.0930874,6.25506
6.77812e+06,0.00100023,1.69367,2.98023e-08,0.0932492,6.25501
6.77812e+06,0.00100021,1.69367,3.332e-08,0.093411,6.25496
6.77812e+06,0.00100019,1.69367,3.332e-08,0.0935729,6.25491
6.77812e+06,0.00100017,1.69367,2.98023e-08,0.0937347,6.25486
6.77812e+06,0.00100015,1.69367,3.332e-08,0.0938966,6.25481
6.77812e+06,0.00100013,1.69367,3.332e-08,0.0940584,6.25476
6.77812e+06,0.00100012,1.69367,3.332e-08,0.0942202,6.25472
6.77812e+06,0.0010001,1.69367,3.332e-08,0.0943821,6.25467
6.77812e+06,0.00100008,1.69367,3.332e-08,0.0945439,6.25462
6.77812e+06,0.00100006,1.69367,3.332e-08,0.0947057,6.25457
6.77812e+06,0.00100004,1.69367,3.332e-08,0.0948675,6.25452
6.77812e+06,0.00100002,1.69367,3.332e-08,0.0950294,6.25447
6.77812e+06,0.001,1.69367,3.332e-08,0.0951912,6.25443
6.77812e+06,0.000999985,1.69367,3.332e-08,0.095353,6.25438
6.77812e+06,0.000999966,1.69367,3.332e-08,0.0955148,6.25433
6.77812e+06,0.000999946,1.69367,3.332e-08,0.0956767,6.25428
6.77812e+06,0.000999927,1.69367,3.332e-08,0.0958385,6.25423
6.77812e+06,0.000999908,1.69367,3.332e-08,0.0960003,6.25418
6.77812e+06,0.000999889,1.69367,3.332e-08,0.0961621,6.25413
6.77812e+06,0.000999869,1.69367,3.332e-08,0.0963239,6.25409
6.77812e+06,0.00099985,1.69367,3.94248e-08,0.0964858,6.25404
6.77812e+06,0.00099983,1.69367,3.332e-08,0.0966476,6.25399
6.77812e+06,0.000999811,1.69367,3.94248e-08,0.0968094,6.25394
6.77811e+06,0.000999791,1.69367,3.332e-08,0.0969712,6.25389
6.77811e+06,0.000999771,1.69367,3.94248e-08,0.097133,6.25384
6.77811e+06,0.000999752,1.69367,3.332e-08,0.0972948,6.2538
6.77811e+06,0.000999732,1.69367,3.94248e-08,0.0974566,6.25375
6.77811e+06,0.000999712,1.69367,3.94248e-08,0.0976184,6.2537
6.77811e+06,0.000999692,1.69367,3.94248e-08,0.0977803,6.25365
6.77811e+06,0.000999672,1.69367,3.94248e-08,0.0979421,6.2536
6.77811e+06,0.000999652,1.69367,3.94248e-08,0.0981039,6.25355
6.77811e+06,0.000999631,1.69367,3.332e-08,0.0982657,6.2535
6.77811e+06,0.000999611,1.69367,3.94248e-08,0.0984275,6.25346
6.77811e+06,0.000999591,1.69367,3.94248e-08,0.0985893,6.25341
6.77811e+06,0.000999571,1.69367,4.21468e-08,0.0987511,6.25336
6.77811e+06,0.00099955,1.69367,4.21468e-08,0.0989129,6.25331
6.77811e+06,0.00099953,1.69367,3.94248e-08,0.0990747,6.25326
6.77811e+06,0.000999509,1.69367,3.94248e-08,0.0992365,6.25321
6.77811e+06,0.000999488,1.69367,3.94248e-08,0.0993983,6.25317
6.77811e+06,0.000999468,1.69367,3.94248e-08,0.0995601,6.25312
6.77811e+06,0.000999447,1.69367,3.94248e-08,0.0997219,6.25307
6.77811e+06,0.000999426,1.69367,3.94248e-08,0.0998837,6.25302
6.77811e+06,0.000999405,1.69367,3.94248e-08,0.100045,6.25297
6.77811e+06,0.000999384,1.69367,3.94248e-08,0.100207,6.25292
6.77811e+06,0.000999363,1.69367,3.94248e-08,0.100369,6.25288
6.77811e+06,0.000999342,1.69367,3.94248e-08,0.100531,6.25283
6.77811e+06,0.000999321,1.69367,4.21468e-08,0.100693,6.25278
6.77811e+06,0.0009993,1.69367,4.21468e-08,0.100854,6.25273
6.77811e+06,0.000999279,1.69367,4.21468e-08,0.101016,6.25268
6.77811e+06,0.000999257,1.69367,4.21468e-08,0.101178,6.25263
6.77811e+06,0.000999236,1.69367,4.21468e-08,0.10134,6.25258
6.77811e+06,0.000999214,1.69367,4.21468e-08,0.101502,6.25254
6.77811e+06,0.000999193,1.69367,4.21468e-08,0.101663,6.25249
6.77811e+06,0.000999171,1.69367,4.21468e-08,0.101825,6.25244
6.77811e+06,0.00099915,1.69367,4.21468e-08,0.101987,6.25239
6.77811e+06,0.000999128,1.69367,4.21468e-08,0.102149,6.25234
6.77811e+06,0.000999106,1.69367,4.21468e-08,0.10231,6.25229
6.77811e+06,0.000999084,1.69367,4.21468e-08,0.102472,6.25225
6.77811e+06,0.000999062,1.69367,4.21468e-08,0.102634,6.2522
6.77811e+06,0.00099904,1.69367,4.47035e-08,0.102796,6.25215
6.77811e+06,0.000999018,1.69367,4.47035e-08,0.102958,6.2521
6.77811e+06,0.000998996,1.69367,4.47035e-08,0.103119,6.25205
6.77811e+06,0.000998974,1.69367,4.21468e-08,0.103281,6.252
6.77811e+06,0.000998952,1.69367,4.21468e-08,0.103443,6.25196
6.77811e+06,0.000998929,1.69367,4.47035e-08,0.103605,6.25191
6.77811e+06,0.000998907,1.69367,4.47035e-08,0.103766,6.25186
6.77811e+06,0.000998885,1.69367,4.47035e-08,0.103928,6.25181
6.77811e+06,0.000998862,1.69367,4.47035e-08,0.10409,6.25176
6.77811e+06,0.00099884,1.69367,4.21468e-08,0.104252,6.25171
6.77811e+06,0.000998817,1.69367,4.47035e-08,0.104413,6.25166
6.77811e+06,0.000998794,1.69367,4.47035e-08,0.104575,6.25162
6.77811e+06,0.000998772,1.69367,4.47035e-08,0.104737,6.25157
6.77811e+06,0.000998749,1.69367,4.47035e-08,0.104899,6.25152
6.77811e+06,0.000998726,1.69367,4.47035e-08,0.105061,6.25147
6.77811e+06,0.000998703,1.69367,4.47035e-08,0.105222,6.25142
6.77811e+06,0.00099868,1.69367,4.47035e-08,0.105384,6.25137
6.77811e+06,0.000998657,1.69367,4.94216e-08,0.105546,6.25133
6.77811e+06,0.000998634,1.69367,4.94216e-08,0.105708,6.25128
6.77811e+06,0.00099861,1.69367,4.47035e-08,0.105869,6.25123
6.77811e+06,0.000998587,1.69367,4.94216e-08,0.106031,6.25118
6.77811e+06,0.000998564,1.69367,4.94216e-08,0.106193,6.25113
6.77811e+06,0.00099854,1.69367,4.94216e-08,0.106355,6.25108
6.77811e+06,0.000998517,1.69367,4.94216e-08,0.106516,6.25104
6.77811e+06,0.000998493,1.69367,4.94216e-08,0.106678,6.25099
6.77811e+06,0.00099847,1.69367,4.94216e-08,0.10684,6.25094
6.77811e+06,0.000998446,1.69367,4.94216e-08,0.107002,6.25089
6.77811e+06,0.000998422,1.69367,4.94216e-08,0.107163,6.25084
6.77811e+06,0.000998399,1.69367,4.94216e-08,0.107325,6.25079
6.77811e+06,0.000998375,1.69367,4.94216e-08,0.107487,6.25075
6.77811e+06,0.000998351,1.69367,5.16191e-08,0.107649,6.2507
6.77811e+06,0.000998327,1.69367,5.16191e-08,0.10781,6.25065
6.77811e+06,0.000998303,1.69367,5.16191e-08,0.107972,6.2506
6.77811e+06,0.000998279,1.69367,4.94216e-08,0.108134,6.25055
6.77811e+06,0.000998255,1.69367,4.94216e-08,0.108296,6.2505
6.77811e+06,0.00099823,1.69367,5.16191e-08,0.108457,6.25046
6.7781e+06,0.000998206,1.69367,5.16191e-08,0.108619,6.25041
6.7781e+06,0.000998182,1.69367,5.16191e-08,0.108781,6.25036
6.7781e+06,0.000998157,1.69367,5.37269e-08,0.108943,6.25031
6.7781e+06,0.000998133,1.69367,5.37269e-08,0.109104,6.25026
6.7781e+06,0.000998108,1.69367,5.16191e-08,0.109266,6.25021
6.7781e+06,0.000998084,1.69367,5.16191e-08,0.109428,6.25016
6.7781e+06,0.000998059,1.69367,5.16191e-08,0.10959,6.25012
6.7781e+06,0.000998034,1.69367,5.16191e-08,0.109751,6.25007
6.7781e+06,0.000998009,1.69367,5.16191e-08,0.109913,6.25002
6.7781e+06,0.000997984,1.69367,5.16191e-08,0.110075,6.24997
6.7781e+06,0.000997959,1.69367,5.37269e-08,0.110237,6.24992
6.7781e+06,0.000997934,1.69367,5.37269e-08,0.110398,6.24987
6.7781e+06,0.000997909,1.69367,5.37269e-08,0.11056,6.24983
6.7781e+06,0.000997884,1.69367,5.37269e-08,0.110722,6.24978
6.7781e+06,0.000997859,1.69367,5.37269e-08,0.110883,6.24973
6.7781e+06,0.000997834,1.69367,5.37269e-08,0.111045,6.24968
6.7781e+06,0.000997808,1.69367,5.37269e-08,0.111207,6.24963
6.7781e+06,0.000997783,1.69367,5.37269e-08,0.111369,6.24958
6.7781e+06,0.000997757,1.69367,5.37269e-08,0.11153,6.24954
6.7781e+06,0.000997732,1.69367,5.77119e-08,0.111692,6.24949
6.7781e+06,0.000997706,1.69367,5.77119e-08,0.111854,6.24944
6.7781e+06,0.000997681,1.69367,5.37269e-08,0.112016,6.24939
6.7781e+06,0.000997655,1.69367,5.37269e-08,0.112177,6.24934
6.7781e+06,0.000997629,1.69367,5.77119e-08,0.112339,6.24929
6.7781e+06,0.000997603,1.69367,5.77119e-08,0.112501,6.24925
6.7781e+06,0.000997577,1.69367,5.77119e-08,0.112662,6.2492
6.7781e+06,0.000997551,1.69367,5.77119e-08,0.112824,6.24915
6.7781e+06,0.000997525,1.69367,5.77119e-08,0.112986,6.2491
6.7781e+06,0.000997499,1.69367,5.77119e-08,0.113148,6.24905
6.7781e+06,0.000997473,1.69367,5.96046e-08,0.113309,6.249
6.7781e+06,0.000997447,1.69367,5.77119e-08,0.113471,6.24896
6.7781e+06,0.000997421,1.69367,5.77119e-08,0.113633,6.24891
6.7781e+06,0.000997394,1.69367,5.96046e-08,0.113795,6.24886
6.7781e+06,0.000997368,1.69367,5.96046e-08,0.113956,6.24881
6.7781e+06,0.000997341,1.69367,5.96046e-08,0.114118,6.24876
6.7781e+06,0.000997315,1.69367,5.96046e-08,0.11428,6.24871
6.7781e+06,0.000997288,1.69367,5.96046e-08,0.114441,6.24867
6.7781e+06,0.000997261,1.69367,5.96046e-08,0.114603,6.24862
6.7781e+06,0.000997235,1.69367,6.14391e-08,0.114765,6.24857
6.7781e+06,0.000997208,1.69367,5.96046e-08,0.114927,6.24852
6.7781e+06,0.000997181,1.69367,6.14391e-08,0.115088,6.24847
6.7781e+06,0.000997154,1.69367,5.96046e-08,0.11525,6.24842
6.7781e+06,0.000997127,1.69367,6.14391e-08,0.115412,6.24838
6.7781e+06,0.0009971,1.69367,6.14391e-08,0.115573,6.24833
6.7781e+06,0.000997073,1.69367,6.14391e-08,0.115735,6.24828
6.7781e+06,0.000997045,1.69367,6.49527e-08,0.115897,6.24823
6.7781e+06,0.000997018,1.69367,6.49527e-08,0.116059,6.24818
6.7781e+06,0.000996991,1.69367,6.14391e-08,0.11622,6.24813
6.7781e+06,0.000996963,1.69367,6.14391e-08,0.116382,6.24809
6.7781e+06,0.000996936,1.69367,6.14391e-08,0.116544,6.24804
6.7781e+06,0.000996908,1.69367,6.49527e-08,0.116705,6.24799
6.7781e+06,0.000996881,1.69367,6.49527e-08,0.116867,6.24794
6.7781e+06,0.000996853,1.69367,6.49527e-08,0.117029,6.24789
6.7781e+06,0.000996825,1.69367,6.49527e-08,0.117191,6.24784
6.7781e+06,0.000996798,1.69367,6.49527e-08,0.117352,6.2478
6.7781e+06,0.00099677,1.69367,6.49527e-08,0.117514,6.24775
6.7781e+06,0.000996742,1.69367,6.664e-08,0.117676,6.2477
6.7781e+06,0.000996714,1.69367,6.664e-08,0.117837,6.24765
6.77809e+06,0.000996686,1.69367,6.664e-08,0.117999,6.2476
6.77809e+06,0.000996658,1.69367,6.664e-08,0.118161,6.24755
6.77809e+06,0.00099663,1.69367,6.664e-08,0.118323,6.24751
6.77809e+06,0.000996601,1.69367,6.664e-08,0.118484,6.24746
6.77809e+06,0.000996573,1.69367,6.664e-08,0.118646,6.24741
6.77809e+06,0.000996545,1.69367,6.82857e-08,0.118808,6.24736
6.77809e+06,0.000996516,1.69367,6.664e-08,0.118969,6.24731
6.77809e+06,0.000996488,1.69367,6.664e-08,0.119131,6.24726
6.77809e+06,0.000996459,1.69367,6.664e-08,0.119293,6.24722
6.77809e+06,0.000996431,1.69367,6.82857e-08,0.119454,6.24717
6.77809e+06,0.000996402,1.69367,6.82857e-08,0.119616,6.24712
6.77809e+06,0.000996373,1.69367,6.82857e-08,0.119778,6.24707
6.77809e+06,0.000996344,1.69367,6.82857e-08,0.11994,6.24702
6.77809e+06,0.000996315,1.69367,6.82857e-08,0.120101,6.24697
6.77809e+06,0.000996286,1.69367,6.82857e-08,0.120263,6.24693
6.77809e+06,0.000996257,1.69367,7.14635e-08,0.120425,6.24688
6.77809e+06,0.000996228,1.69367,7.14635e-08,0.120586,6.24683
6.77809e+06,0.000996199,1.69367,7.14635e-08,0.120748,6.24678
6.77809e+06,0.00099617,1.69367,7.14635e-08,0.12091,6.24673
6.77809e+06,0.000996141,1.69367,7.14635e-08,0.121071,6.24668
6.77809e+06,0.000996111,1.69367,7.14635e-08,0.121233,6.24663
6.77809e+06,0.000996082,1.69367,7.14635e-08,0.121395,6.24659
6.77809e+06,0.000996053,1.69367,7.30005e-08,0.121557,6.24654
6.77809e+06,0.000996023,1.69367,7.14635e-08,0.121718,6.24649
6.77809e+06,0.000995993,1.69367,7.30005e-08,0.12188,6.24644
6.77809e+06,0.000995964,1.69367,7.30005e-08,0.122042,6.24639
6.77809e+06,0.000995934,1.69367,7.30005e-08,0.122203,6.24634
6.77809e+06,0.000995904,1.69367,7.30005e-08,0.122365,6.2463
6.77809e+06,0.000995874,1.69367,7.45058e-08,0.122527,6.24625
6.77809e+06,0.000995845,1.69367,7.30005e-08,0.122688,6.2462
6.77809e+06,0.000995815,1.69367,7.45058e-08,0.12285,6.24615
6.77809e+06,0.000995785,1.69367,7.45058e-08,0.123012,6.2461
6.77809e+06,0.000995754,1.69367,7.45058e-08,0.123173,6.24606
6.77809e+06,0.000995724,1.69367,7.45058e-08,0.123335,6.24601
6.77809e+06,0.000995694,1.69367,7.45058e-08,0.123497,6.24596
6.77809e+06,0.000995664,1.69367,7.45058e-08,0.123659,6.24591
6.77809e+06,0.000995633,1.69367,7.45058e-08,0.12382,6.24586
6.77809e+06,0.000995603,1.69367,7.74287e-08,0.123982,6.24581
6.77809e+06,0.000995572,1.69367,7.74287e-08,0.124144,6.24577
6.77809e+06,0.000995542,1.69367,7.74287e-08,0.124305,6.24572
6.77809e+06,0.000995511,1.69367,7.74287e-08,0.124467,6.24567
6.77809e+06,0.000995481,1.69367,7.74287e-08,0.124629,6.24562
6.77809e+06,0.00099545,1.69367,7.88495e-08,0.12479,6.24557
6.77809e+06,0.000995419,1.69367,7.88495e-08,0.124952,6.24552
6.77809e+06,0.000995388,1.69367,7.88495e-08,0.125114,6.24548
6.77809e+06,0.000995357,1.69367,7.88495e-08,0.125275,6.24543
6.77809e+06,0.000995326,1.69367,8.02452e-08,0.125437,6.24538
6.77809e+06,0.000995295,1.69367,8.02452e-08,0.125599,6.24533
6.77809e+06,0.000995264,1.69367,7.88495e-08,0.125761,6.24528
6.77809e+06,0.000995233,1.69367,7.88495e-08,0.125922,6.24523
6.77809e+06,0.000995201,1.69367,8.02452e-08,0.126084,6.24519
6.77808e+06,0.00099517,1.69367,8.02452e-08,0.126246,6.24514
6.77808e+06,0.000995139,1.69367,8.02452e-08,0.126407,6.24509
6.77808e+06,0.000995107,1.69367,8.02452e-08,0.126569,6.24504
6.77808e+06,0.000995076,1.69367,8.02452e-08,0.126731,6.24499
6.77808e+06,0.000995044,1.69367,8.29662e-08,0.126892,6.24494
6.77808e+06,0.000995012,1.69367,8.29662e-08,0.127054,6.2449
6.77808e+06,0.000994981,1.69367,8.29662e-08,0.127216,6.24485
6.77808e+06,0.000994949,1.69367,8.29662e-08,0.127377,6.2448
6.77808e+06,0.000994917,1.69367,8.29662e-08,0.127539,6.24475
6.77808e+06,0.000994885,1.69367,8.29662e-08,0.127701,6.2447
6.77808e+06,0.000994853,1.69367,8.42937e-08,0.127862,6.24465
6.77808e+06,0.000994821,1.69367,8.42937e-08,0.128024,6.24461
6.77808e+06,0.000994789,1.69367,8.42937e-08,0.128186,6.24456
6.77808e+06,0.000994757,1.69367,8.42937e-08,0.128347,6.24451
6.77808e+06,0.000994725,1.69367,8.42937e-08,0.128509,6.24446
6.77808e+06,0.000994692,1.69367,8.56007e-08,0.128671,6.24441
6.77808e+06,0.00099466,1.69367,8.56007e-08,0.128833,6.24436
6.77808e+06,0.000994628,1.69367,8.42937e-08,0.128994,6.24432
6.77808e+06,0.000994595,1.69367,8.56007e-08,0.129156,6.24427
6.77808e+06,0.000994563,1.69367,8.56007e-08,0.129318,6.24422
6.77808e+06,0.00099453,1.69367,8.56007e-08,0.129479,6.24417
6.77808e+06,0.000994497,1.69367,8.81565e-08,0.129641,6.24412
6.77808e+06,0.000994465,1.69367,8.81565e-08,0.129803,6.24407
6.77808e+06,0.000994432,1.69367,8.81565e-08,0.129964,6.24403
6.77808e+06,0.000994399,1.69367,8.9407e-08,0.130126,6.24398
6.77808e+06,0.000994366,1.69367,8.9407e-08,0.130288,6.24393
